Date,AQI Value,Main Pollutant,Site Name,Site ID,Source
01/23/2017,55,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
01/24/2017,62,PM2.5,Reseda,06-037-1201,AQS
01/25/2017,64,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/26/2017,69,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/27/2017,65,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/28/2017,75,PM2.5,Compton,06-037-1302,AQS
01/29/2017,66,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/30/2017,77,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
01/31/2017,75,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/01/2017,71,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/02/2017,74,PM2.5,Reseda,06-037-1201,AQS
02/03/2017,64,PM2.5,Reseda,06-037-1201,AQS
02/04/2017,53,PM2.5,Reseda,06-037-1201,AQS
02/05/2017,66,PM2.5,Reseda,06-037-1201,AQS
02/06/2017,45,PM2.5,Reseda,06-037-1201,AQS
02/07/2017,41,PM2.5,Reseda,06-037-1201,AQS
02/08/2017,49,PM2.5,Reseda,06-037-1201,AQS
02/09/2017,54,PM2.5,Anaheim,06-059-0007,AQS
02/10/2017,57,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/11/2017,49,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/12/2017,55,PM2.5,Long Beach (south),06-037-4004,AQS
02/13/2017,58,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/14/2017,59,PM2.5,Reseda,06-037-1201,AQS
02/15/2017,70,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/16/2017,61,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/17/2017,49,Ozone,Azusa,06-037-0002,AQS
02/18/2017,50,Ozone,Costa Mesa,06-059-1003,AQS
02/19/2017,46,PM2.5,Reseda,06-037-1201,AQS
02/20/2017,51,PM2.5,Reseda,06-037-1201,AQS
02/21/2017,56,PM2.5,Reseda,06-037-1201,AQS
02/22/2017,48,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/23/2017,50,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/24/2017,63,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/25/2017,60,PM2.5,Reseda,06-037-1201,AQS
02/26/2017,48,Ozone,Costa Mesa,06-059-1003,AQS
02/27/2017,48,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/28/2017,57,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/01/2017,60,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/02/2017,66,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/03/2017,56,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/04/2017,61,PM2.5,Reseda,06-037-1201,AQS
03/05/2017,46,Ozone,Costa Mesa,06-059-1003,AQS
03/06/2017,48,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/07/2017,52,PM2.5,Long Beach (south),06-037-4004,AQS
03/08/2017,62,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/09/2017,77,Ozone,Reseda,06-037-1201,AQS
03/10/2017,101,Ozone,Reseda,06-037-1201,AQS
03/11/2017,112,Ozone,Mission Viejo,06-059-2022,AQS
03/12/2017,115,Ozone,Costa Mesa,06-059-1003,AQS
03/13/2017,133,Ozone,Costa Mesa,06-059-1003,AQS
03/14/2017,102,PM2.5,Long Beach (south),06-037-4004,AQS
03/15/2017,84,Ozone,Mission Viejo,06-059-2022,AQS
03/16/2017,72,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/17/2017,89,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/18/2017,101,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/19/2017,79,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/20/2017,62,PM2.5,Reseda,06-037-1201,AQS
03/21/2017,54,PM2.5,Reseda,06-037-1201,AQS
03/22/2017,54,PM2.5,Reseda,06-037-1201,AQS
03/23/2017,47,Ozone,Reseda,06-037-1201,AQS
03/24/2017,56,PM2.5,Reseda,06-037-1201,AQS
03/25/2017,45,PM2.5,Reseda,06-037-1201,AQS
03/26/2017,56,PM2.5,Reseda,06-037-1201,AQS
03/27/2017,48,PM2.5,Reseda,06-037-1201,AQS
03/28/2017,58,Ozone,Mission Viejo,06-059-2022,AQS
03/29/2017,64,Ozone,Glendora,06-037-0016,AQS
03/30/2017,56,PM2.5,Long Beach (south),06-037-4004,AQS
03/31/2017,55,PM2.5,Glendora,06-037-0016,AQS
04/01/2017,61,Ozone,Mission Viejo,06-059-2022,AQS
04/02/2017,61,Ozone,Azusa,06-037-0002,AQS
04/03/2017,75,PM2.5,Reseda,06-037-1201,AQS
04/04/2017,77,PM2.5,Reseda,06-037-1201,AQS
04/05/2017,100,Ozone,Reseda,06-037-1201,AQS
04/06/2017,69,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
04/07/2017,77,Ozone,Glendora,06-037-0016,AQS
04/08/2017,50,Ozone,Reseda,06-037-1201,AQS
04/09/2017,67,Ozone,Azusa,06-037-0002,AQS
04/10/2017,97,Ozone,Reseda,06-037-1201,AQS
04/11/2017,87,Ozone,Reseda,06-037-1201,AQS
04/12/2017,55,PM2.5,Reseda,06-037-1201,AQS
04/13/2017,44,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
04/14/2017,58,Ozone,Reseda,06-037-1201,AQS
04/15/2017,112,Ozone,Reseda,06-037-1201,AQS
04/16/2017,108,Ozone,Azusa,06-037-0002,AQS
04/17/2017,41,Ozone,Mission Viejo,06-059-2022,AQS
04/18/2017,34,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
04/19/2017,49,Ozone,Santa Clarita,06-037-6012,AQS
04/20/2017,71,Ozone,Mission Viejo,06-059-2022,AQS
04/21/2017,140,Ozone,Mission Viejo,06-059-2022,AQS
04/22/2017,161,Ozone,Azusa,06-037-0002,AQS
04/23/2017,84,Ozone,Azusa,06-037-0002,AQS
04/24/2017,57,PM2.5,Glendora,06-037-0016,AQS
04/25/2017,71,Ozone,Reseda,06-037-1201,AQS
04/26/2017,67,Ozone,Mission Viejo,06-059-2022,AQS
04/27/2017,74,Ozone,Los Angeles-north Main Street,06-037-1103,AQS
04/28/2017,84,Ozone,Azusa,06-037-0002,AQS
04/29/2017,100,Ozone,Azusa,06-037-0002,AQS
04/30/2017,112,Ozone,Azusa,06-037-0002,AQS
05/01/2017,140,Ozone,Reseda,06-037-1201,AQS
05/02/2017,147,Ozone,Santa Clarita,06-037-6012,AQS
05/03/2017,156,Ozone,Santa Clarita,06-037-6012,AQS
05/04/2017,126,Ozone,Glendora,06-037-0016,AQS
05/05/2017,80,PM2.5,Reseda,06-037-1201,AQS
05/06/2017,52,PM2.5,Reseda,06-037-1201,AQS
05/07/2017,56,PM2.5,Azusa,06-037-0002,AQS
05/08/2017,57,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
05/09/2017,64,PM2.5,Reseda,06-037-1201,AQS
05/10/2017,56,PM2.5,Reseda,06-037-1201,AQS
05/11/2017,61,Ozone,Santa Clarita,06-037-6012,AQS
05/12/2017,70,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
05/13/2017,67,Ozone,Azusa,06-037-0002,AQS
05/14/2017,67,Ozone,Reseda,06-037-1201,AQS
05/15/2017,52,PM2.5,Reseda,06-037-1201,AQS
05/16/2017,54,PM2.5,Reseda,06-037-1201,AQS
05/17/2017,59,PM2.5,Reseda,06-037-1201,AQS
05/18/2017,61,NO2,Pico Rivera #2,06-037-1602,AQS
05/19/2017,84,Ozone,Azusa,06-037-0002,AQS
05/20/2017,129,Ozone,Mission Viejo,06-059-2022,AQS
05/21/2017,143,Ozone,Azusa,06-037-0002,AQS
05/22/2017,154,Ozone,Santa Clarita,06-037-6012,AQS
05/23/2017,112,Ozone,Reseda,06-037-1201,AQS
05/24/2017,119,Ozone,Lancaster-division Street,06-037-9033,AQS
05/25/2017,54,PM2.5,Reseda,06-037-1201,AQS
05/26/2017,45,Ozone,Lancaster-division Street,06-037-9033,AQS
05/27/2017,64,Ozone,Lancaster-division Street,06-037-9033,AQS
05/28/2017,108,Ozone,Reseda,06-037-1201,AQS
05/29/2017,97,Ozone,Lancaster-division Street,06-037-9033,AQS
05/30/2017,93,Ozone,Lancaster-division Street,06-037-9033,AQS
05/31/2017,80,PM2.5,Reseda,06-037-1201,AQS
06/01/2017,93,Ozone,Santa Clarita,06-037-6012,AQS
06/02/2017,136,Ozone,Azusa,06-037-0002,AQS
06/03/2017,169,Ozone,Santa Clarita,06-037-6012,AQS
06/04/2017,150,Ozone,Azusa,06-037-0002,AQS
06/05/2017,101,Ozone,Reseda,06-037-1201,AQS
06/06/2017,80,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
06/07/2017,101,Ozone,Lancaster-division Street,06-037-9033,AQS
06/08/2017,77,Ozone,Lancaster-division Street,06-037-9033,AQS
06/09/2017,50,Ozone,Azusa,06-037-0002,AQS
06/10/2017,47,PM2.5,Reseda,06-037-1201,AQS
06/11/2017,48,PM2.5,Reseda,06-037-1201,AQS
06/12/2017,44,Ozone,Azusa,06-037-0002,AQS
06/13/2017,93,Ozone,Reseda,06-037-1201,AQS
06/14/2017,159,Ozone,Santa Clarita,06-037-6012,AQS
06/15/2017,143,Ozone,Santa Clarita,06-037-6012,AQS
06/16/2017,195,Ozone,Santa Clarita,06-037-6012,AQS
06/17/2017,190,Ozone,Santa Clarita,06-037-6012,AQS
06/18/2017,164,Ozone,Santa Clarita,06-037-6012,AQS
06/19/2017,172,Ozone,Santa Clarita,06-037-6012,AQS
06/20/2017,197,Ozone,Santa Clarita,06-037-6012,AQS
06/21/2017,164,Ozone,Santa Clarita,06-037-6012,AQS
06/22/2017,115,Ozone,Lancaster-division Street,06-037-9033,AQS
06/23/2017,156,Ozone,Santa Clarita,06-037-6012,AQS
06/24/2017,151,Ozone,Santa Clarita,06-037-6012,AQS
06/25/2017,195,Ozone,Glendora,06-037-0016,AQS
06/26/2017,129,Ozone,Glendora,06-037-0016,AQS
06/27/2017,115,Ozone,Lancaster-division Street,06-037-9033,AQS
06/28/2017,115,Ozone,Lancaster-division Street,06-037-9033,AQS
06/29/2017,150,Ozone,Santa Clarita,06-037-6012,AQS
06/30/2017,151,Ozone,Santa Clarita,06-037-6012,AQS
07/01/2017,143,Ozone,Santa Clarita,06-037-6012,AQS
07/02/2017,115,Ozone,Lancaster-division Street,06-037-9033,AQS
07/03/2017,159,Ozone,Glendora,06-037-0016,AQS
07/04/2017,169,Ozone,Glendora,06-037-0016,AQS
07/05/2017,182,Ozone,Santa Clarita,06-037-6012,AQS
07/06/2017,204,Ozone,Santa Clarita,06-037-6012,AQS
07/07/2017,224,Ozone,Santa Clarita,06-037-6012,AQS
07/08/2017,209,Ozone,Reseda,06-037-1201,AQS
07/09/2017,101,Ozone,Pasadena,06-037-2005,AQS
07/10/2017,112,Ozone,Lancaster-division Street,06-037-9033,AQS
07/11/2017,71,Ozone,Lancaster-division Street,06-037-9033,AQS
07/12/2017,84,Ozone,Lancaster-division Street,06-037-9033,AQS
07/13/2017,97,Ozone,Lancaster-division Street,06-037-9033,AQS
07/14/2017,156,Ozone,Santa Clarita,06-037-6012,AQS
07/15/2017,203,Ozone,Santa Clarita,06-037-6012,AQS
07/16/2017,159,Ozone,Santa Clarita,06-037-6012,AQS
07/17/2017,101,Ozone,Santa Clarita,06-037-6012,AQS
07/18/2017,154,Ozone,Santa Clarita,06-037-6012,AQS
07/19/2017,164,Ozone,Santa Clarita,06-037-6012,AQS
07/20/2017,136,Ozone,Lancaster-division Street,06-037-9033,AQS
07/21/2017,154,Ozone,Lancaster-division Street,06-037-9033,AQS
07/22/2017,177,Ozone,Santa Clarita,06-037-6012,AQS
07/23/2017,164,Ozone,Santa Clarita,06-037-6012,AQS
07/24/2017,68,PM2.5,Reseda,06-037-1201,AQS
07/25/2017,84,Ozone,Santa Clarita,06-037-6012,AQS
07/26/2017,100,Ozone,Santa Clarita,06-037-6012,AQS
07/27/2017,105,Ozone,Santa Clarita,06-037-6012,AQS
07/28/2017,126,Ozone,Lancaster-division Street,06-037-9033,AQS
07/29/2017,133,Ozone,Azusa,06-037-0002,AQS
07/30/2017,122,Ozone,Santa Clarita,06-037-6012,AQS
07/31/2017,164,Ozone,Santa Clarita,06-037-6012,AQS
08/01/2017,140,Ozone,Reseda,06-037-1201,AQS
08/02/2017,122,Ozone,Reseda,06-037-1201,AQS
08/03/2017,161,Ozone,Pomona,06-037-1701,AQS
08/04/2017,126,Ozone,Lancaster-division Street,06-037-9033,AQS
08/05/2017,115,Ozone,Santa Clarita,06-037-6012,AQS
08/06/2017,119,Ozone,Santa Clarita,06-037-6012,AQS
08/07/2017,108,Ozone,Glendora,06-037-0016,AQS
08/08/2017,122,Ozone,Glendora,06-037-0016,AQS
08/09/2017,119,Ozone,Glendora,06-037-0016,AQS
08/10/2017,143,Ozone,Pomona,06-037-1701,AQS
08/11/2017,140,Ozone,Reseda,06-037-1201,AQS
08/12/2017,156,Ozone,Santa Clarita,06-037-6012,AQS
08/13/2017,150,Ozone,Azusa,06-037-0002,AQS
08/14/2017,97,Ozone,Glendora,06-037-0016,AQS
08/15/2017,58,PM2.5,Reseda,06-037-1201,AQS
08/16/2017,90,Ozone,Lancaster-division Street,06-037-9033,AQS
08/17/2017,93,Ozone,Lancaster-division Street,06-037-9033,AQS
08/18/2017,112,Ozone,Santa Clarita,06-037-6012,AQS
08/19/2017,105,Ozone,Pomona,06-037-1701,AQS
08/20/2017,84,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
08/21/2017,85,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
08/22/2017,97,Ozone,Reseda,06-037-1201,AQS
08/23/2017,126,Ozone,Santa Clarita,06-037-6012,AQS
08/24/2017,115,Ozone,Santa Clarita,06-037-6012,AQS
08/25/2017,154,Ozone,Santa Clarita,06-037-6012,AQS
08/26/2017,190,Ozone,Glendora,06-037-0016,AQS
08/27/2017,164,Ozone,Glendora,06-037-0016,AQS
08/28/2017,201,Ozone,Pomona,06-037-1701,AQS
08/29/2017,208,Ozone,Glendora,06-037-0016,AQS
08/30/2017,209,Ozone,Pomona,06-037-1701,AQS
08/31/2017,174,Ozone,Pasadena,06-037-2005,AQS
09/01/2017,206,Ozone,Glendora,06-037-0016,AQS
09/02/2017,156,Ozone,Reseda,06-037-1201,AQS
09/03/2017,77,Ozone,Santa Clarita,06-037-6012,AQS
09/04/2017,64,PM2.5,Reseda,06-037-1201,AQS
09/05/2017,69,PM2.5,Reseda,06-037-1201,AQS
09/06/2017,65,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
09/07/2017,112,Ozone,Santa Clarita,06-037-6012,AQS
09/08/2017,80,Ozone,Lancaster-division Street,06-037-9033,AQS
09/09/2017,101,Ozone,Pomona,06-037-1701,AQS
09/10/2017,177,Ozone,Pomona,06-037-1701,AQS
09/11/2017,119,Ozone,Pomona,06-037-1701,AQS
09/12/2017,84,Ozone,Pomona,06-037-1701,AQS
09/13/2017,63,PM2.5,Reseda,06-037-1201,AQS
09/14/2017,58,PM2.5,Reseda,06-037-1201,AQS
09/15/2017,57,PM2.5,Reseda,06-037-1201,AQS
09/16/2017,80,Ozone,Santa Clarita,06-037-6012,AQS
09/17/2017,93,Ozone,Lancaster-division Street,06-037-9033,AQS
09/18/2017,101,Ozone,Lancaster-division Street,06-037-9033,AQS
09/19/2017,72,PM2.5,Reseda,06-037-1201,AQS
09/20/2017,67,PM2.5,Reseda,06-037-1201,AQS
09/21/2017,59,PM2.5,Reseda,06-037-1201,AQS
09/22/2017,58,PM2.5,Reseda,06-037-1201,AQS
09/23/2017,64,Ozone,Pomona,06-037-1701,AQS
09/24/2017,84,Ozone,Los Angeles-north Main Street,06-037-1103,AQS
09/25/2017,64,Ozone,Mission Viejo,06-059-2022,AQS
09/26/2017,93,Ozone,Pomona,06-037-1701,AQS
09/27/2017,84,Ozone,Mission Viejo,06-059-2022,AQS
09/28/2017,93,Ozone,Mission Viejo,06-059-2022,AQS
09/29/2017,119,Ozone,Mission Viejo,06-059-2022,AQS
09/30/2017,147,Ozone,Lancaster-division Street,06-037-9033,AQS
10/01/2017,90,Ozone,Santa Clarita,06-037-6012,AQS
10/02/2017,71,Ozone,Reseda,06-037-1201,AQS
10/03/2017,68,PM2.5,Reseda,06-037-1201,AQS
10/04/2017,71,Ozone,Azusa,06-037-0002,AQS
10/05/2017,112,Ozone,Mission Viejo,06-059-2022,AQS
10/06/2017,129,Ozone,Azusa,06-037-0002,AQS
10/07/2017,136,Ozone,Mission Viejo,06-059-2022,AQS
10/08/2017,119,Ozone,Santa Clarita,06-037-6012,AQS
10/09/2017,67,PM2.5,Long Beach (south),06-037-4004,AQS
10/10/2017,69,PM2.5,Anaheim,06-059-0007,AQS
10/11/2017,74,Ozone,Santa Clarita,06-037-6012,AQS
10/12/2017,87,Ozone,Santa Clarita,06-037-6012,AQS
10/13/2017,97,Ozone,Santa Clarita,06-037-6012,AQS
10/14/2017,136,Ozone,Azusa,06-037-0002,AQS
10/15/2017,100,Ozone,Los Angeles-north Main Street,06-037-1103,AQS
10/16/2017,87,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
10/17/2017,108,Ozone,Mission Viejo,06-059-2022,AQS
10/18/2017,119,Ozone,Azusa,06-037-0002,AQS
10/19/2017,94,PM2.5,Reseda,06-037-1201,AQS
10/20/2017,64,PM2.5,Reseda,06-037-1201,AQS
10/21/2017,55,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/22/2017,67,Ozone,Mission Viejo,06-059-2022,AQS
10/23/2017,73,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
10/24/2017,104,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
10/25/2017,71,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
10/26/2017,76,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
10/27/2017,97,Ozone,Reseda,06-037-1201,AQS
10/28/2017,94,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/29/2017,118,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/30/2017,64,PM2.5,Reseda,06-037-1201,AQS
10/31/2017,63,PM2.5,Reseda,06-037-1201,AQS
11/01/2017,59,PM2.5,Reseda,06-037-1201,AQS
11/02/2017,50,PM2.5,Reseda,06-037-1201,AQS
11/03/2017,54,PM2.5,Reseda,06-037-1201,AQS
11/04/2017,51,PM2.5,Reseda,06-037-1201,AQS
11/05/2017,43,PM2.5,Reseda,06-037-1201,AQS
11/06/2017,48,PM2.5,Reseda,06-037-1201,AQS
11/07/2017,50,PM2.5,Reseda,06-037-1201,AQS
11/08/2017,48,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
11/09/2017,45,PM2.5,Reseda,06-037-1201,AQS
11/10/2017,57,PM2.5,Reseda,06-037-1201,AQS
11/11/2017,66,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/12/2017,92,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/13/2017,88,PM2.5,Anaheim,06-059-0007,AQS
11/14/2017,95,PM2.5,Anaheim,06-059-0007,AQS
11/15/2017,91,PM2.5,Anaheim,06-059-0007,AQS
11/16/2017,88,NO2,Long Beach (hudson),06-037-4006,AQS
11/17/2017,47,PM2.5,Reseda,06-037-1201,AQS
11/18/2017,59,PM2.5,Anaheim,06-059-0007,AQS
11/19/2017,67,PM2.5,Anaheim,06-059-0007,AQS
11/20/2017,74,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
11/21/2017,79,NO2,Anaheim Near-road,06-059-0008,AQS
11/22/2017,85,NO2,Anaheim Near-road,06-059-0008,AQS
11/23/2017,54,PM2.5,Reseda,06-037-1201,AQS
11/24/2017,74,PM2.5,Compton,06-037-1302,AQS
11/25/2017,81,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/26/2017,126,PM2.5,Anaheim,06-059-0007,AQS
11/27/2017,71,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/28/2017,57,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
11/29/2017,68,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
11/30/2017,79,PM2.5,Long Beach (south),06-037-4004,AQS
12/01/2017,78,PM2.5,Anaheim,06-059-0007,AQS
12/02/2017,80,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/03/2017,77,PM2.5,Compton,06-037-1302,AQS
12/04/2017,87,PM10,Anaheim,06-059-0007,AQS
12/05/2017,79,PM10,Anaheim,06-059-0007,AQS
12/06/2017,107,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/07/2017,91,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
12/08/2017,101,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/09/2017,70,PM2.5,Compton,06-037-1302,AQS
12/10/2017,62,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/11/2017,67,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/12/2017,89,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/13/2017,88,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/14/2017,107,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/15/2017,100,PM2.5,Reseda,06-037-1201,AQS
12/16/2017,90,PM2.5,Reseda,06-037-1201,AQS
12/17/2017,89,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/18/2017,56,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/19/2017,75,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/20/2017,72,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/21/2017,62,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
12/22/2017,70,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/23/2017,84,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/24/2017,157,PM2.5,Compton,06-037-1302,AQS
12/25/2017,169,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/26/2017,155,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/27/2017,154,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/28/2017,131,PM2.5,Anaheim,06-059-0007,AQS
12/29/2017,90,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
12/30/2017,115,PM2.5,Compton,06-037-1302,AQS
12/31/2017,141,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/01/2018,180,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/02/2018,157,PM2.5,Anaheim,06-059-0007,AQS
01/03/2018,134,PM2.5,Anaheim,06-059-0007,AQS
01/04/2018,98,PM2.5,Anaheim,06-059-0007,AQS
01/05/2018,69,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/06/2018,66,PM2.5,Anaheim,06-059-0007,AQS
01/07/2018,92,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/08/2018,73,PM2.5,Anaheim,06-059-0007,AQS
01/09/2018,48,PM2.5,Reseda,06-037-1201,AQS
01/10/2018,64,PM2.5,Reseda,06-037-1201,AQS
01/11/2018,83,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/12/2018,112,PM2.5,Long Beach (south),06-037-4004,AQS
01/13/2018,55,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/14/2018,49,PM2.5,Compton,06-037-1302,AQS
01/15/2018,81,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/16/2018,92,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/17/2018,98,PM2.5,Anaheim,06-059-0007,AQS
01/18/2018,82,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/19/2018,69,PM2.5,Reseda,06-037-1201,AQS
01/20/2018,40,Ozone,Azusa,06-037-0002,AQS
01/21/2018,56,PM2.5,Long Beach (south),06-037-4004,AQS
01/22/2018,65,PM2.5,Long Beach (south),06-037-4004,AQS
01/23/2018,56,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/24/2018,48,NO2,Pomona,06-037-1701,AQS
01/25/2018,54,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/26/2018,56,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/27/2018,65,PM2.5,Long Beach (south),06-037-4004,AQS
01/28/2018,68,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
01/29/2018,68,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
01/30/2018,56,NO2,Long Beach (hudson),06-037-4006,AQS
01/31/2018,78,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/01/2018,101,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/02/2018,94,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/03/2018,109,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/04/2018,97,PM2.5,Compton,06-037-1302,AQS
02/05/2018,88,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/06/2018,109,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/07/2018,79,PM2.5,Long Beach (south),06-037-4004,AQS
02/08/2018,81,NO2,Long Beach (hudson),06-037-4006,AQS
02/09/2018,69,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/10/2018,88,PM2.5,Reseda,06-037-1201,AQS
02/11/2018,73,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/12/2018,51,PM2.5,Reseda,06-037-1201,AQS
02/13/2018,50,PM2.5,Reseda,06-037-1201,AQS
02/14/2018,54,PM2.5,Reseda,06-037-1201,AQS
02/15/2018,55,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/16/2018,58,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/17/2018,55,PM2.5,Long Beach (south),06-037-4004,AQS
02/18/2018,56,PM2.5,Reseda,06-037-1201,AQS
02/19/2018,65,PM10,Long Beach (hudson),06-037-4006,AQS
02/20/2018,51,PM2.5,Long Beach-route 710 Near Road,06-037-4008,AQS
02/21/2018,50,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/22/2018,60,PM2.5,Reseda,06-037-1201,AQS
02/23/2018,45,Ozone,Azusa,06-037-0002,AQS
02/24/2018,49,PM2.5,Long Beach (south),06-037-4004,AQS
02/25/2018,49,Ozone,Mission Viejo,06-059-2022,AQS
02/26/2018,56,NO2,Long Beach (hudson),06-037-4006,AQS
02/27/2018,47,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
02/28/2018,59,PM2.5,Reseda,06-037-1201,AQS
03/01/2018,59,PM2.5,Reseda,06-037-1201,AQS
03/02/2018,50,PM2.5,Reseda,06-037-1201,AQS
03/03/2018,48,PM2.5,Reseda,06-037-1201,AQS
03/04/2018,57,PM2.5,Reseda,06-037-1201,AQS
03/05/2018,51,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/06/2018,60,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/07/2018,61,NO2,Long Beach-route 710 Near Road,06-037-4008,AQS
03/08/2018,63,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/09/2018,67,PM2.5,Reseda,06-037-1201,AQS
03/10/2018,76,PM2.5,Reseda,06-037-1201,AQS
